==================================================
Starting Scenario 4.2: Fine-Tuning Strategies
==================================================
Loading Aerial Images Dataset (AID)...

>>> Processing Model: RESNET50 <<<

--- Strategy: LINEAR_PROBE ---
Percentage of parameters unfrozen: 0.26%
Epoch [13/30] | Train Loss: 0.2235, Train Acc: 0.9308 | Val Loss: 0.3712, Val Acc: 0.8871 | Time: 31.88s
Epoch [14/30] | Train Loss: 0.2126, Train Acc: 0.9339 | Val Loss: 0.3590, Val Acc: 0.8971 | Time: 31.88s
Epoch [15/30] | Train Loss: 0.2058, Train Acc: 0.9353 | Val Loss: 0.3609, Val Acc: 0.8978 | Time: 31.79s
Epoch [16/30] | Train Loss: 0.2211, Train Acc: 0.9367 | Val Loss: 0.3544, Val Acc: 0.8992 | Time: 32.14s
Epoch [17/30] | Train Loss: 0.2190, Train Acc: 0.9360 | Val Loss: 0.3489, Val Acc: 0.9078 | Time: 32.69s
Epoch [18/30] | Train Loss: 0.2080, Train Acc: 0.9403 | Val Loss: 0.3507, Val Acc: 0.8964 | Time: 31.90s
Epoch [19/30] | Train Loss: 0.1962, Train Acc: 0.9401 | Val Loss: 0.3721, Val Acc: 0.8999 | Time: 32.31s
Epoch [20/30] | Train Loss: 0.2159, Train Acc: 0.9371 | Val Loss: 0.3586, Val Acc: 0.8956 | Time: 32.26s
Epoch [21/30] | Train Loss: 0.1850, Train Acc: 0.9424 | Val Loss: 0.3481, Val Acc: 0.8956 | Time: 32.22s
Epoch [22/30] | Train Loss: 0.1694, Train Acc: 0.9480 | Val Loss: 0.3745, Val Acc: 0.8914 | Time: 32.03s
Epoch [23/30] | Train Loss: 0.1848, Train Acc: 0.9412 | Val Loss: 0.3857, Val Acc: 0.9014 | Time: 32.58s
Epoch [24/30] | Train Loss: 0.1816, Train Acc: 0.9457 | Val Loss: 0.3407, Val Acc: 0.9028 | Time: 31.91s
Epoch [25/30] | Train Loss: 0.2010, Train Acc: 0.9364 | Val Loss: 0.3495, Val Acc: 0.9006 | Time: 31.88s
Epoch [26/30] | Train Loss: 0.1672, Train Acc: 0.9480 | Val Loss: 0.3506, Val Acc: 0.8999 | Time: 32.04s
Epoch [27/30] | Train Loss: 0.1682, Train Acc: 0.9458 | Val Loss: 0.3475, Val Acc: 0.9049 | Time: 32.10s
Epoch [28/30] | Train Loss: 0.1681, Train Acc: 0.9505 | Val Loss: 0.3493, Val Acc: 0.9049 | Time: 31.71s
Epoch [29/30] | Train Loss: 0.1872, Train Acc: 0.9448 | Val Loss: 0.3726, Val Acc: 0.8942 | Time: 31.82s
Epoch [30/30] | Train Loss: 0.1700, Train Acc: 0.9487 | Val Loss: 0.3735, Val Acc: 0.9021 | Time: 32.02s

--- Strategy: LAST_BLOCK ---
Percentage of parameters unfrozen: 28.80%
